unique_id,primary,size,study_type,status,primary_sponsor,leading_institution,registration_date,start_date,end_date,results_submitted,publication_found,source,has_g_scholar_results,primary_sponsor_simple,leading_institution_simple
711868b7,NCT02241473,30,interventional,Unknown,University of Lausanne,Institute of Sport Sciences of the University of Lausanne,2014-09-15,2014-09-01,2015-07-01,FALSE,TRUE,NCT,TRUE,Universität Lausanne,Universität Lausanne
496f63f9,NCT02241681,20,interventional,Completed,Nestlé,"Metabolic Unit, Clinical Development Unit,Nestec",2014-09-12,2014-10-01,2014-11-01,FALSE,FALSE,NCT,TRUE,Nestlé,NA
932eac06,NCT02241941,0,interventional,Terminated,University of Zurich,"Division of Infectious Diseases and Hospital Epidemiology, Universitit Hospital Zurich",2014-09-15,2014-09-01,2016-10-01,TRUE,FALSE,NCT,FALSE,Universität Zürich,Unispital Zürich
d21a1380,NCT02244502,31,interventional,Unknown,NovoCure Ltd.,Ospedale San Giovanni,2014-09-16,2014-09-01,2016-12-01,FALSE,FALSE,NCT,TRUE,NA,NA
cb59f70b,NCT02245295,232,observational,Completed,University of Zurich,Division of Pulmonology,2014-09-16,2014-01-01,2014-01-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,NA
b54e0baa,NCT02245646,60,observational,Completed,University of Zurich,NA,2014-09-17,2014-09-01,2016-05-01,FALSE,FALSE,NCT,FALSE,Universität Zürich,NA
b9d7c1f4,NCT02246023,78,interventional,Completed,Daniel Franzen,Division of Pulmonology,2014-09-19,2015-01-01,2015-12-01,FALSE,FALSE,NCT,TRUE,NA,NA
bf9b287d,NCT02247011,1100,interventional,Completed,Peking Union Medical College Hospital,"Department of Endocrinology, Peking Union Medical College Hospital",2014-09-19,2013-03-01,2014-09-01,TRUE,FALSE,NCT,FALSE,NA,NA
688ee4b9,NCT02247310,498,observational,Completed,Bayer,Bayer,2014-09-19,2014-10-20,2016-07-19,FALSE,FALSE,NCT,FALSE,Bayer,Bayer
3874ae56,NCT02249780,146,interventional,Completed,"University Hospital, Geneva","University Hospital, Geneva",2014-09-22,2014-09-01,2016-02-01,FALSE,TRUE,NCT,TRUE,Unispital Genf,Unispital Genf
72feebf2,NCT02252289,120,observational,Completed,Imperial College London,"Senior Lecturer Paediatric Respiratory Medicine, Imperial College London",2014-09-26,2014-09-01,2015-08-01,FALSE,FALSE,NCT,TRUE,NA,NA
34d57aaa,NCT02252458,21,interventional,Completed,"University Hospital, Basel, Switzerland","University Hospital Basel, Dep. of Anesthesia",2014-09-29,2014-08-01,2015-01-01,FALSE,TRUE,NCT,TRUE,Unispital Basel,Unispital Basel
b4871173,NCT02253134,395,observational,Completed,LivaNova,Azienda Ospedaliera Niguarda Ca' Granda - Milano,2014-09-30,2010-08-01,2013-06-01,FALSE,FALSE,NCT,TRUE,NA,NA
c296f69a,NCT02254694,23,interventional,Completed,University of Zurich,"University of Zurich, Klinik für Unfallchirurgie",2014-09-29,2014-09-01,2015-04-01,FALSE,TRUE,NCT,FALSE,Universität Zürich,Universität Zürich
3cb0e2e6,NCT02254967,364,interventional,Completed,Astellas Pharma Europe Ltd.,Astellas Pharma Europe Ltd.,2014-09-30,2014-11-06,2016-03-27,FALSE,TRUE,NCT,TRUE,Astellas,Astellas
371a8cdb,NCT02255812,12,interventional,Completed,"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",2014-09-30,2013-03-01,2013-10-01,FALSE,FALSE,NCT,TRUE,Unispital Basel,Unispital Basel
7b3c873d,NCT02255942,20,interventional,Completed,Swiss Federal Institute of Technology,University of Zurich,2014-09-30,2015-04-01,2015-06-01,FALSE,TRUE,NCT,TRUE,ETH Zürich,Universität Zürich
26e780b5,NCT02256202,64,observational,Completed,Qualitouch-HC Foundation,"Stadtspital Triemli Zurich, Department of Rheumatology",2014-09-30,2014-08-01,2015-03-01,FALSE,FALSE,NCT,TRUE,NA,Triemli Spital
89cd9727,NCT02257905,14,observational,Completed,European Group for Blood and Marrow Transplantation,"Medizinische Klinik, University of Heidelberg, Germany",2014-10-06,2009-12-01,2015-07-01,FALSE,FALSE,NCT,FALSE,NA,NA
e0540836,NCT02258698,348,observational,Completed,"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",2014-10-02,2013-05-01,2015-05-01,FALSE,FALSE,NCT,FALSE,Unispital Basel,Unispital Basel
42dd9abe,NCT02258737,110,interventional,Completed,University of Lausanne Hospitals,Lausanne University Hospital,2014-10-02,2007-10-01,2009-04-01,FALSE,TRUE,NCT,TRUE,Unispital Lausanne,Unispital Lausanne
57f51cd5,NCT02262273,2123,observational,Completed,AstraZeneca,Steering Committee/Advisory Board Members,2014-10-09,2014-10-01,2016-04-01,FALSE,FALSE,NCT,TRUE,AstraZeneca,NA
63c3304a,NCT02263170,20,observational,Completed,"University Hospital Inselspital, Berne",Biomaterials Science Center (BMC) University of Basel c/o University Hospital Basel 4031 Basel,2014-10-07,2015-03-01,2015-11-01,FALSE,FALSE,NCT,TRUE,Inselspital Bern,Unispital Basel
401346ea,NCT02263560,20,observational,Completed,University of Fribourg,NA,2014-10-08,2014-03-01,2015-01-01,FALSE,FALSE,NCT,TRUE,NA,NA
d9cade35,NCT02264275,60,interventional,Unknown,University of Basel,University of Basel,2014-10-08,2014-10-01,2015-02-01,FALSE,TRUE,NCT,TRUE,Universität Basel,Universität Basel
950c6b9a,NCT02268266,30,interventional,Completed,Swiss Federal Institute of Technology,Swiss Federal Institut of Technology,2014-10-15,2010-04-01,2015-03-01,FALSE,FALSE,NCT,TRUE,ETH Zürich,NA
8d96e550,NCT02269774,2,interventional,Terminated,University of Zurich,University of Zurich,2014-10-20,2014-09-01,2016-01-01,TRUE,FALSE,NCT,FALSE,Universität Zürich,Universität Zürich
4f9da314,NCT02269813,450,observational,Unknown,West German Study Group,Scientific Director,2014-10-20,2015-04-01,2016-03-01,FALSE,FALSE,NCT,FALSE,NA,NA
d2c7e034,NCT02270112,287,observational,Completed,"University Hospital, Basel, Switzerland",Universityhospital Basel,2014-10-16,2014-06-01,2015-10-01,FALSE,TRUE,NCT,TRUE,Unispital Basel,Unispital Basel
b9f49b24,NCT02270294,14,interventional,Completed,Chulalongkorn University,NA,2014-10-20,2014-10-01,2015-10-31,FALSE,FALSE,NCT,FALSE,NA,NA
33c0db4a,NCT02271477,160,interventional,Completed,"Ente Ospedaliero Cantonale, Bellinzona","Ente Ospedaliero Cantonale, Bellinzona",2014-10-19,2014-05-01,2014-11-01,TRUE,TRUE,NCT,FALSE,Kantonsspital Bellinzona,Kantonsspital Bellinzona
4eb67575,NCT02272972,250,observational,Completed,AO Clinical Investigation and Documentation,"University Hospital, Basel, Switzerland",2014-10-21,2014-10-01,2016-04-01,FALSE,FALSE,NCT,FALSE,NA,Unispital Basel
195d2db8,NCT02276105,60,observational,Completed,Schulthess Klinik,"Schulthess Klinik, Zurich, Switzerland",2014-10-23,2014-10-01,2015-05-01,FALSE,FALSE,NCT,FALSE,Schulthess Klinik,Schulthess Klinik
8d02060c,NCT02277964,25,observational,Completed,"University Hospital, Basel, Switzerland","Department of Neurology, University Hospital Basel, Petersgraben 4, 4031 Basel, Switzerland",2014-10-28,2012-03-01,2016-08-01,FALSE,FALSE,NCT,TRUE,Unispital Basel,Unispital Basel
f86f5695,NCT02278549,22,observational,Completed,Haute Ecole de Santé Vaud,University of Lausanne Hospitals,2014-10-28,2014-11-01,2015-06-01,FALSE,FALSE,NCT,FALSE,NA,Unispital Lausanne
8c8e1e2c,NCT02279316,19,interventional,Completed,University of Zurich,"Director Geriatric Clinic University Hospital Zurich and Centre on Aging and Mobility, University of Zurich",2014-10-27,2014-10-01,2016-09-01,FALSE,FALSE,NCT,FALSE,Universität Zürich,Unispital Zürich
329a21fc,NCT02280915,24,interventional,Completed,Unilever R&D,University of Zurich,2014-10-29,2014-10-01,2015-03-01,FALSE,FALSE,NCT,FALSE,NA,Universität Zürich
84349079,NCT02287155,16,interventional,Unknown,Julie Page,Zurich UAS,2014-11-05,2015-01-01,2015-12-01,FALSE,FALSE,NCT,FALSE,NA,NA
0df62fca,NCT02287480,115,interventional,Completed,"University Hospital, Geneva","University Hospita, Geneva",2014-11-07,2014-11-01,2015-04-01,TRUE,TRUE,NCT,TRUE,Unispital Genf,NA
0b9994b0,NCT02289027,120,interventional,Completed,Centre Hospitalier Universitaire Vaudois,CHUV and PMU,2014-11-12,2014-10-01,2015-06-01,TRUE,TRUE,NCT,TRUE,Unispital Lausanne,Unispital Lausanne
34bcdf92,NCT02289521,28,interventional,Completed,University of Fribourg,University of Fribourg,2014-11-12,2014-08-01,2015-08-01,FALSE,FALSE,NCT,TRUE,NA,NA
f21fd91f,NCT02289794,194,interventional,Completed,GlycoVaxyn AG,GlycoVaxyn AG,2014-11-10,2014-01-01,2015-07-01,FALSE,TRUE,NCT,TRUE,NA,NA
4a759256,NCT02289833,49,interventional,Completed,Hoffmann-La Roche,Hoffmann-La Roche,2014-11-10,2014-12-15,2016-10-25,TRUE,FALSE,NCT,TRUE,Hoffmann-La Roche,Hoffmann-La Roche
aecbf211,NCT02291107,17,interventional,Unknown,"Habilita, Ospedale di Sarnico",HABILITA Zingonia,2014-11-13,2014-06-01,2015-12-01,FALSE,TRUE,NCT,FALSE,NA,NA
f003be77,NCT02295371,213,observational,Completed,University of Zurich,"Institute for General Medicine, Zurich University Hospital",2014-11-14,2015-01-01,2015-12-01,FALSE,TRUE,NCT,TRUE,Universität Zürich,Unispital Zürich
6acbd563,NCT02296541,105,interventional,Ongoing,National Institute of Allergy and Infectious Diseases (NIAID),Brigham and Women's Hospital,2014-11-18,2014-12-01,2016-11-01,FALSE,FALSE,NCT,TRUE,NA,NA
0bf33b0f,NCT02296983,40,interventional,Unknown,University of Oxford,KEMRI-Wellcome Trust Collaborative Research Program,2014-11-18,2014-12-01,2016-02-01,FALSE,TRUE,NCT,TRUE,NA,NA
366af32f,NCT02297113,150,interventional,Completed,University of Zurich,NA,2014-11-18,2014-11-01,2015-12-01,FALSE,TRUE,NCT,TRUE,Universität Zürich,NA
89586677,NCT02297893,103,interventional,Completed,Luzerner Kantonsspital,University of Bern,2014-11-19,2014-11-01,2016-08-01,FALSE,FALSE,NCT,TRUE,Kantonsspital Luzern,Universität Bern
65ff7d57,NCT02298452,253,interventional,Completed,"Phonak AG, Switzerland",Phonak AG,2014-11-19,2013-05-01,2015-08-01,FALSE,FALSE,NCT,FALSE,NA,NA
9293e960,NCT02302131,49,observational,Completed,Institut für Pharmakologie und Präventive Medizin,"Center for Congenital Heart Defects, Heart and Diabetes Center NRW",2014-11-25,2014-11-01,2015-11-01,FALSE,TRUE,NCT,TRUE,NA,NA
b8ad5f28,NCT02303210,30,interventional,Completed,"Phonak AG, Switzerland",Phonak AG,2014-11-24,2014-12-01,2015-03-01,FALSE,FALSE,NCT,FALSE,NA,NA
7f2585c7,NCT02304042,200,interventional,Completed,Cairo University,NA,2014-11-28,2014-11-01,2015-07-01,FALSE,FALSE,NCT,FALSE,NA,NA
63a68056,NCT02304055,100,interventional,Completed,Cairo University,NA,2014-11-26,2013-05-01,2014-12-01,FALSE,FALSE,NCT,FALSE,NA,NA
61c4e825,NCT02304107,140,interventional,Completed,Cairo University,NA,2014-11-28,2013-05-01,2015-01-01,FALSE,TRUE,NCT,TRUE,NA,NA
09818a14,NCT02304120,60,interventional,Completed,Michael A. McCaskey,Reha Rheinfelden,2014-11-25,2014-12-01,2015-12-01,FALSE,TRUE,NCT,TRUE,NA,NA
25c6c5ba,NCT02304549,57,observational,Completed,Daniel Stephan Engeler,Cantonal Hospital St. Gallen,2014-12-01,2014-04-01,2015-11-01,FALSE,FALSE,NCT,TRUE,NA,Kantonsspital St.Gallen
68abd7aa,NCT02305121,35,observational,Completed,AO Clinical Investigation and Documentation,"Medical University Innsbruck, Department of Trauma Surgery",2014-12-01,2015-03-01,2016-06-01,FALSE,FALSE,NCT,FALSE,NA,NA
9d270823,NCT02305225,14,interventional,Unknown,Christian Baumann,NA,2014-11-26,2013-05-01,2016-05-01,FALSE,FALSE,NCT,TRUE,NA,NA
82752730,NCT02307110,150,interventional,Completed,Vista Klinik,Vista Klinik Binningen,2014-12-02,2010-08-01,2014-12-01,FALSE,FALSE,NCT,FALSE,NA,NA
88ae9b53,NCT02307214,39,interventional,Completed,Ospedale San Giovanni Bellinzona,"Ospedale Regionale di Bellinzona e Valli - Ospedale San Giovanni, Bellinzona",2014-12-03,2013-10-01,2016-04-01,FALSE,FALSE,NCT,FALSE,Kantonsspital Bellinzona,Kantonsspital Bellinzona
3c83e9fb,NCT02307838,177,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2014-12-01,2014-06-01,2015-12-01,TRUE,FALSE,NCT,TRUE,Novartis,Novartis
b5c8ef3f,NCT02308436,0,interventional,Terminated,Mibelle AG,Aeskulap Klinik,2014-12-02,2015-02-01,2015-03-01,TRUE,FALSE,NCT,FALSE,NA,NA
282f7af9,NCT02308566,48,interventional,Completed,"University Hospital Inselspital, Berne",Department of Cardiovascular Surgery,2014-12-02,2011-06-01,2016-03-01,FALSE,FALSE,NCT,TRUE,Inselspital Bern,NA
fbafe770,NCT02308969,24,interventional,Completed,"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",2014-12-04,2014-12-01,2015-09-01,FALSE,TRUE,NCT,TRUE,Unispital Basel,Unispital Basel
8202afc1,NCT02309021,28,interventional,Completed,"University Hospital, Basel, Switzerland","Department for Sport, Exercise and Health",2014-12-04,2014-11-01,2015-11-01,FALSE,FALSE,NCT,FALSE,Unispital Basel,NA
ac5e8b5a,NCT02309853,16,interventional,Unknown,HES-SO Valais-Wallis,HES-SO Valais-Wallis,2014-12-04,2014-12-01,2015-09-01,FALSE,FALSE,NCT,FALSE,HEVS Hochschule Wallis,HEVS Hochschule Wallis
b1668446,NCT02310841,1,interventional,Completed,Swiss Federal Institute of Technology,University of Zurich,2014-12-03,2013-03-01,2015-02-01,FALSE,FALSE,NCT,FALSE,ETH Zürich,Universität Zürich
80967552,NCT02310854,48,interventional,Ongoing,Orthopedisch Centrum Oost Nederland,OCON,2014-12-04,2014-11-01,2016-12-01,FALSE,TRUE,NCT,TRUE,NA,NA
569740e3,NCT02311569,39,interventional,Completed,Swiss Group for Clinical Cancer Research,"University Hospital, Basel, Switzerland",2014-12-05,2015-04-01,2016-12-01,FALSE,FALSE,NCT,TRUE,SAKK,Unispital Basel
7ac8622b,NCT02312362,108,interventional,Unknown,Oertli Instrumente AG,"University of Geneva, Switzerland",2014-12-05,2012-11-01,2015-06-01,FALSE,FALSE,NCT,FALSE,NA,Universität Genf
05fe27db,NCT02312466,1430,observational,Completed,Isabelle Herter-Aeberli,NA,2014-12-05,2015-03-01,2016-09-01,FALSE,FALSE,NCT,FALSE,NA,NA
ef70a4fe,NCT02314962,43,observational,Terminated,University of Zurich,"University Hospital Zurich, Diagnostic and Interventional Radiology",2014-12-08,2014-12-01,2016-12-01,TRUE,FALSE,NCT,FALSE,Universität Zürich,Unispital Zürich
10688d70,NCT02314975,81,interventional,Completed,King's College London,NA,2014-12-09,2011-06-01,2014-11-01,TRUE,TRUE,NCT,FALSE,NA,NA
0556b987,NCT02315859,40,observational,Unknown,"University Hospital Inselspital, Berne","Departement of Cardiology, Bern University Hospital",2014-12-09,2014-12-01,2016-12-01,FALSE,FALSE,NCT,FALSE,Inselspital Bern,Inselspital Bern
92050597,NCT02316431,142,observational,Completed,University of Zurich,University of Zurich,2014-12-11,2014-12-01,2016-12-01,FALSE,TRUE,NCT,TRUE,Universität Zürich,Universität Zürich
754b455e,NCT02317029,134,interventional,Terminated,Randers Regional Hospital,Randers Regional Hospital,2014-12-12,2013-09-01,2014-12-01,TRUE,TRUE,NCT,TRUE,NA,NA
253f9d15,NCT02318459,100,interventional,Completed,"University Hospital, Geneva",Hôpitaux Universitaires de Genève,2014-12-11,2014-05-01,2015-11-01,FALSE,FALSE,NCT,FALSE,Unispital Genf,Unispital Genf
a18931b7,NCT02318823,60,interventional,Completed,"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",2014-12-12,2014-12-01,2015-09-01,FALSE,TRUE,NCT,TRUE,Unispital Basel,Unispital Basel
d2403784,NCT02321410,45,interventional,Completed,Ospedale San Giovanni Bellinzona,Ospedale Regionale di Bellinzona e Valli - Ospedale San Giovanni Bellinzona,2014-12-19,2014-02-01,2016-04-01,FALSE,TRUE,NCT,TRUE,Kantonsspital Bellinzona,Kantonsspital Bellinzona
096c0204,NCT02321852,40,interventional,Completed,"Prof. Dominique de Quervain, MD",Division of Cognitive Neuroscience University of Basel,2014-12-19,2015-01-01,2015-11-01,FALSE,FALSE,NCT,FALSE,NA,Universität Basel
eea46a7a,NCT02323997,767,observational,Completed,University of Bern,"University of Bern, Institute of Social and Preventive Medicine",2014-12-18,2015-01-01,2015-12-01,FALSE,FALSE,NCT,FALSE,Universität Bern,Universität Bern
833b89a7,NCT02324140,101,observational,Completed,"University Hospital Inselspital, Berne",Dep. Anesthesiology and pain Therapy,2014-12-18,2012-06-01,2015-03-01,FALSE,FALSE,NCT,TRUE,Inselspital Bern,NA
0c0d0660,NCT02324959,60,interventional,Unknown,Fujian University of Traditional Chinese Medicine,NA,2014-12-19,2014-11-01,2015-11-01,FALSE,TRUE,NCT,TRUE,NA,NA
ec2185f1,NCT02325661,34,interventional,Completed,University of Zurich,University of Zurich,2014-12-24,2014-10-01,2014-12-01,FALSE,FALSE,NCT,FALSE,Universität Zürich,Universität Zürich
f86fd0d1,NCT02326142,10,interventional,Terminated,ObsEva SA,NA,2014-12-24,2015-03-01,2016-10-01,TRUE,FALSE,NCT,TRUE,NA,NA
fb3bec11,NCT02329899,208,observational,Completed,"University Hospital, Geneva","Haemostasis unit, University Hospitals of Geneva, Switerland",2014-12-31,2012-07-01,2016-09-01,FALSE,FALSE,NCT,FALSE,Unispital Genf,Unispital Genf
3ef8e370,NCT02330484,400,interventional,Unknown,Shanghai Jiao Tong University School of Medicine,Shanghai Clinical Centre for Endocrinology and Metabolism,2014-12-31,2014-03-01,2015-06-01,FALSE,FALSE,NCT,FALSE,NA,NA
12bfc688,NCT02330900,54,interventional,Completed,"University Hospital, Geneva","University Hospital, Geneva",2015-01-02,2014-11-01,2015-01-01,FALSE,TRUE,NCT,TRUE,Unispital Genf,Unispital Genf
cfc649af,NCT02332018,100,observational,Completed,Balgrist University Hospital,Balgrist University Hospital,2015-01-05,2014-07-01,2016-01-06,FALSE,FALSE,NCT,FALSE,Unispital Balgrist,Unispital Balgrist
e9a7a379,NCT02332083,20,interventional,Completed,Bern University of Applied Sciences,BUAS,2015-01-05,2014-08-01,2015-02-01,FALSE,FALSE,NCT,FALSE,BFH Bern,NA
5b72bbdc,NCT02333201,2e3,observational,Completed,"University Hospital Inselspital, Berne","University of Bern, Inselspital",2015-01-05,2015-04-01,2015-10-01,FALSE,FALSE,NCT,TRUE,Inselspital Bern,Inselspital Bern
a85c9557,NCT02335736,200,interventional,Unknown,"Woman's Health University Hospital, Egypt",Cairo University,2015-01-09,2015-01-01,2015-08-01,FALSE,FALSE,NCT,FALSE,NA,NA
aed7b3bf,NCT02338154,517,observational,Completed,Edwards Lifesciences,"Organizational Affiliation: OSPEDALE ""G. PASQUINUCCI"" CREAS IFC-CNR",2015-01-09,2012-07-01,2016-04-01,FALSE,FALSE,NCT,TRUE,NA,NA
3d195cec,NCT02338843,344,interventional,Completed,La Jolla Pharmaceutical Company,La Jolla Pharmaceutical Company,2015-01-13,2015-03-01,2016-12-01,TRUE,TRUE,NCT,TRUE,NA,NA
3703b13a,NCT02339051,20,interventional,Completed,Mattias Lorentzon,NA,2015-01-14,2015-01-01,2015-07-01,FALSE,FALSE,NCT,FALSE,NA,NA
040e56b4,NCT02339298,140,interventional,Completed,"University Children's Hospital, Zurich","University Children's Hospital, Zurich",2015-01-14,2009-07-01,2015-10-01,FALSE,FALSE,NCT,FALSE,Unispital Zürich,Unispital Zürich
6f313009,NCT02340234,212,interventional,Completed,Hoffmann-La Roche,Hoffmann-La Roche,2015-01-13,2015-05-01,2016-04-01,FALSE,FALSE,NCT,FALSE,Hoffmann-La Roche,Hoffmann-La Roche
36a5e757,NCT02342080,15,interventional,Completed,University of Sao Paulo General Hospital,University of Sao Paulo,2015-01-16,2013-03-01,2014-06-01,FALSE,FALSE,NCT,FALSE,NA,NA
0aeae894,NCT02342366,19,interventional,Completed,University of Zurich,University of Zurich,2015-01-16,2012-02-01,2014-11-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Universität Zürich
963f24f9,NCT02345226,881,interventional,Ongoing,Gilead Sciences,Gilead Sciences,2015-01-19,2015-01-26,2016-06-29,TRUE,TRUE,NCT,TRUE,Gilead Sciences,Gilead Sciences
6b989bfb,NCT02345252,632,interventional,Ongoing,Gilead Sciences,Gilead Sciences,2015-01-19,2015-01-26,2016-06-22,TRUE,FALSE,NCT,TRUE,Gilead Sciences,Gilead Sciences
8ba2a5c3,NCT02348931,100,interventional,Unknown,University of Zurich,"University Hospital Zurich, Department of Otorhinolaryngology",2015-01-27,2013-12-01,2015-12-01,FALSE,FALSE,NCT,FALSE,Universität Zürich,Unispital Zürich
54ac3632,NCT02349737,70,observational,Unknown,"University Hospital, Geneva",NA,2015-01-28,2014-10-01,2015-01-01,FALSE,TRUE,NCT,TRUE,Unispital Genf,NA
855ca43c,NCT02350296,30,interventional,Completed,Dompé Farmaceutici S.p.A,"CROSS Research S.A., Phase I Unit",2015-01-28,2014-11-01,2014-12-01,FALSE,FALSE,NCT,FALSE,NA,NA
0c1a3852,NCT02350348,5e3,observational,Unknown,European Society of Anaesthesiology,Dept. Anesthesia - Istituto G. Gaslini - Genoa - Italy,2015-01-28,2016-03-01,2016-12-01,FALSE,TRUE,NCT,TRUE,NA,NA
2fc44882,NCT02350907,261,observational,Completed,University of Bern,"University of Bern, Institute of Social and Preventive Medicine",2015-01-26,2015-02-01,2016-06-01,FALSE,FALSE,NCT,FALSE,Universität Bern,Universität Bern
854a0e8f,NCT02353325,20,interventional,Completed,Swiss Federal Institute of Technology,NA,2015-01-28,2016-03-01,2016-05-01,FALSE,FALSE,NCT,FALSE,ETH Zürich,NA
a71e8f43,NCT02353663,1023,observational,Completed,"University Hospital Inselspital, Berne",Bern University Hospital,2015-02-02,2014-04-01,2014-12-01,FALSE,TRUE,NCT,TRUE,Inselspital Bern,Inselspital Bern
